league,season,game,minute,player,team,xG,PSxG,outcome,distance,body_part,notes,SCA 1,SCA 1,SCA 2,SCA 2 
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,31,Pedri,Barcelona,0.03,0.0,Off Target,27,Right Foot,,Frenkie de Jong,Pass (Live),Pedri,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,36,Lamine Yamal,Barcelona,0.05,0.0,Off Target,20,Left Foot,,Pedri,Pass (Live),Dani Olmo,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,39,Lamine Yamal,Barcelona,0.03,0.0,Blocked,14,Left Foot,,Dani Olmo,Tackle,Lamine Yamal,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,44,Robert Lewandowski,Barcelona,0.1,0.0,Off Target,5,Right Foot,Volley,Dani Olmo,Pass (Live),Frenkie de Jong,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,45+1,Lamine Yamal,Barcelona,0.02,0.0,Blocked,24,Left Foot,,Eric García,Pass (Live),Pedri,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,50,Frenkie de Jong,Barcelona,0.02,0.0,Blocked,11,Head,,Lamine Yamal,Pass (Live),Pedri,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,53,Lamine Yamal,Barcelona,0.05,0.76,Goal,22,Left Foot,,Lamine Yamal,Take-On,Dani Olmo,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,54,Dani Olmo,Barcelona,0.08,0.0,Blocked,21,Right Foot,,Raphinha,Pass (Live),Pedri,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,61,Javi Puado,Espanyol,0.01,0.0,Off Target,26,Right Foot,,Pere Milla,Pass (Live),Roberto Férnandez,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,73,Marash Kumbulla,Espanyol,0.04,0.0,Blocked,10,Head,,Edu Expósito,Pass (Dead),Omar El Hilali,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,73,Carlos Romero,Espanyol,0.02,0.0,Blocked,25,Right Foot,,Marash Kumbulla,Shot,,
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,74,Leandro Cabrera,Espanyol,0.02,0.0,Blocked,14,Head,,Edu Expósito,Pass (Live),Carlos Romero,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,76,Jofre,Espanyol,0.05,0.0,Off Target,16,Left Foot,Volley,Edu Expósito,Pass (Live),Carlos Romero,Take-On
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,86,Lamine Yamal,Barcelona,0.06,0.07,Saved,15,Left Foot,,Gavi,Pass (Live),,
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,89,Walid Cheddira,Espanyol,0.03,0.0,Off Target,16,Right Foot,,Pere Milla,Pass (Live),Carlos Romero,Pass (Live)
ESP-La Liga,2425,2025-05-15 Espanyol-Barcelona,90+6,Fermin López,Barcelona,0.08,0.56,Goal,18,Right Foot,Deflected,Lamine Yamal,Pass (Live),,
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,3,Mauro Arambarri,Getafe,0.05,0.0,Blocked,16,Right Foot,Volley,Álvaro Rodríguez,Pass (Live),Iglesias,Pass (Dead)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,11,Mauro Arambarri,Getafe,0.09,0.0,Blocked,15,Right Foot,,Christantus Uche,Pass (Live),Coba da Costa,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,30,Mauro Arambarri,Getafe,0.11,0.0,Off Target,10,Head,,Diego Rico,Pass (Live),,
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,36,Gorka Guruzeta,Athletic Club,0.11,0.0,Off Target,17,Right Foot,,,,,
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,37,Mauro Arambarri,Getafe,0.01,0.0,Off Target,26,Left Foot,Volley,David Soria,Pass (Live),Domingos Duarte,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,39,Omar Alderete,Getafe,0.01,0.0,Blocked,32,Left Foot,,Coba da Costa,Pass (Live),Coba da Costa,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,39,Omar Alderete,Getafe,0.02,0.0,Blocked,13,Head,,Luis Milla,Pass (Dead),Omar Alderete,Shot
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,43,Mauro Arambarri,Getafe,0.02,0.0,Off Target,37,Right Foot,,,,,
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,51,Gorka Guruzeta,Athletic Club,0.36,0.0,Off Target,14,Right Foot,Volley,Mikel Vesga,Pass (Live),Andoni Gorosabel,Pass (Dead)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,56,Álvaro Rodríguez,Getafe,0.03,0.0,Off Target,14,Head,,Diego Rico,Pass (Live),Christantus Uche,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,60,Adama Boiro,Athletic Club,0.04,0.0,Off Target,17,Left Foot,,Mikel Jauregizar,Pass (Live),Andoni Gorosabel,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,60,Álex Berenguer,Athletic Club,0.15,0.0,Blocked,16,Left Foot,,Adama Boiro,Pass (Live),Oihan Sancet,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,62,Álvaro Rodríguez,Getafe,0.02,0.0,Off Target,28,Left Foot,,Álvaro Rodríguez,Take-On,Christantus Uche,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,69,Adama Boiro,Athletic Club,0.04,0.0,Off Target,14,Left Foot,,Oihan Sancet,Pass (Live),Álex Berenguer,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,70,Coba da Costa,Getafe,0.02,0.1,Saved,16,Right Foot,,Mauro Arambarri,Pass (Live),Borja Mayoral,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,71,Álex Berenguer,Athletic Club,0.02,0.0,Off Target,14,Right Foot,,Yuri Berchiche,Pass (Live),Adama Boiro,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,76,Gorka Guruzeta,Athletic Club,0.18,0.36,Goal,20,Left Foot,,Mikel Jauregizar,Pass (Live),Yeray Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,88,Oihan Sancet,Athletic Club,0.04,0.0,Blocked,21,Right Foot,,Álex Berenguer,Pass (Live),Gorka Guruzeta,Pass (Live)
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,89,Daniel Vivian,Athletic Club,0.23,0.62,Goal,9,Right Foot,,Oihan Sancet,Shot,,
ESP-La Liga,2425,2025-05-15 Getafe-Athletic Club,90+4,Diego Rico,Getafe,0.02,0.0,Off Target,52,Left Foot,,,,,
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,5,Alexander Sørloth,Atlético Madrid,0.25,0.56,Saved,5,Left Foot,"Deflected, Volley",Julián Álvarez,Pass (Dead),Marcos Llorente,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,8,Aimar Oroz,Osasuna,0.08,0.05,Saved,16,Left Foot,,Pablo Ibáñez,Interception,,
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,14,Ante Budimir,Osasuna,0.05,0.0,Blocked,14,Right Foot,,Jesús Areso,Pass (Live),Sergio Herrera,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,14,Ante Budimir,Osasuna,0.07,0.0,Off Target,9,Head,,Bryan Zaragoza,Pass (Dead),Ante Budimir,Shot
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,19,Pablo Barrios,Atlético Madrid,0.08,0.08,Saved,13,Right Foot,,Julián Álvarez,Pass (Live),Rodrigo De Paul,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,23,Alexander Sørloth,Atlético Madrid,0.1,0.1,Saved,8,Head,,Javi Galán,Pass (Live),Pablo Barrios,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,25,Catena,Osasuna,0.13,0.49,Goal,8,Head,,Bryan Zaragoza,Pass (Dead),Ante Budimir,Fouled
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,34,Catena,Osasuna,0.01,0.0,Off Target,32,Right Foot,Volley,,,,
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,35,Alexander Sørloth,Atlético Madrid,0.56,0.47,Saved,5,Head,,Pablo Barrios,Pass (Live),Marcos Llorente,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,35,Jesús Areso,Osasuna,0.01,0.0,Off Target,33,Right Foot,,,,,
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,39,Bryan Zaragoza,Osasuna,0.01,0.0,Off Target,26,Right Foot,Volley,Sergio Herrera,Pass (Dead),Catena,Fouled
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,45+1,Giuliano Simeone,Atlético Madrid,0.03,0.0,Off Target,17,Right Foot,Volley,Alexander Sørloth,Pass (Live),Rodrigo De Paul,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,59,Bryan Zaragoza,Osasuna,0.03,0.0,Blocked,17,Right Foot,,Aimar Oroz,Pass (Live),,
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,63,Alexander Sørloth,Atlético Madrid,0.07,0.03,Saved,11,Head,,Koke,Pass (Live),Nahuel Molina,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,67,Ángel Correa,Atlético Madrid,0.02,0.0,Off Target,29,Right Foot,,Rodrigo De Paul,Pass (Live),José María Giménez,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,76,Rodrigo De Paul,Atlético Madrid,0.01,0.0,Off Target,31,Right Foot,,Ángel Correa,Pass (Live),César Azpilicueta,Pass (Dead)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,82,Ante Budimir,Osasuna,0.2,0.75,Goal,9,Head,,Kike Barja,Pass (Live),Enzo Boyomo,Pass (Live)
ESP-La Liga,2425,2025-05-15 Osasuna-Atlético Madrid,90+7,Nahuel Molina,Atlético Madrid,0.24,0.0,Off Target,10,Head,,Samuel Lino,Pass (Live),José María Giménez,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,6,Pedro Díaz,Rayo Vallecano,0.02,0.0,Off Target,21,Right Foot,,Aridane Hernández,Pass (Live),Florian Lejeune,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,14,Pedro Díaz,Rayo Vallecano,0.08,0.0,Blocked,15,Right Foot,,Iván Balliu,Pass (Live),Pathé Ciss,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,14,Florian Lejeune,Rayo Vallecano,0.01,0.0,Blocked,29,Right Foot,,Pathé Ciss,Interception,,
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,15,Pedro Díaz,Rayo Vallecano,0.04,0.0,Blocked,29,Right Foot,Free kick,,Fouled,Florian Lejeune,Shot
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,20,Abde Ezzalzouli,Betis,0.03,0.01,Saved,23,Right Foot,,Youssouf Sabaly,Pass (Live),Antony,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,25,Antony,Betis,0.03,0.0,Off Target,24,Left Foot,,Pablo Fornals,Pass (Live),Antony,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,30,Cucho,Betis,0.04,0.0,Off Target,21,Right Foot,,Marc Bartra,Pass (Live),Johnny Cardoso,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,36,Isco,Betis,0.07,0.0,Blocked,23,Right Foot,Free kick,,Fouled,Aitor Ruibal,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,36,Pablo Fornals,Betis,0.02,0.0,Blocked,24,Right Foot,Deflected,Isco,Pass (Dead),Isco,Shot
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,37,Antony,Betis,0.02,0.0,Off Target,29,Left Foot,,Pablo Fornals,Shot,,
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,37,Pedro Díaz,Rayo Vallecano,0.01,0.02,Saved,37,Right Foot,,Isaac Palazón Camacho,Pass (Live),Pathé Ciss,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,37,Jorge de Frutos,Rayo Vallecano,0.27,0.36,Goal,10,Head,,Pedro Díaz,Shot,,
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,42,Isaac Palazón Camacho,Rayo Vallecano,0.01,0.0,Blocked,29,Left Foot,,Álvaro García,Pass (Live),Pedro Díaz,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,45+6,Florian Lejeune,Rayo Vallecano,0.06,0.29,Goal,24,Right Foot,Free kick,Jorge de Frutos,Fouled,Jorge de Frutos,Interception
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,46,Isco,Betis,0.06,0.0,Blocked,18,Right Foot,,Antony,Pass (Live),Johnny Cardoso,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,51,Cucho,Betis,0.08,0.58,Goal,21,Right Foot,,Cucho,Take-On,Ricardo Rodríguez,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,57,Aitor Ruibal,Betis,0.02,0.0,Off Target,16,Right Foot,Volley,Cucho,Pass (Live),Pablo Fornals,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,58,Aridane Hernández,Rayo Vallecano,0.08,0.0,Off Target,8,Head,,Isaac Palazón Camacho,Pass (Live),Pedro Díaz,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,61,Isco (pen),Betis,0.79,0.98,Goal,13,Right Foot,,Abde Ezzalzouli,Fouled,Cucho,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,71,Pedro Díaz,Rayo Vallecano,0.03,0.0,Blocked,24,Right Foot,,,,,
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,72,Pedro Díaz,Rayo Vallecano,0.05,0.0,Blocked,15,Right Foot,Volley,Andrei Ratiu,Pass (Live),Isaac Palazón Camacho,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,73,Álvaro García,Rayo Vallecano,0.32,0.28,Saved,12,Left Foot,,Isaac Palazón Camacho,Pass (Live),Óscar Valentín,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,74,Unai López,Rayo Vallecano,0.01,0.0,Off Target,35,Right Foot,,Pedro Díaz,Pass (Live),Pep Chavarría,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,75,Álvaro García,Rayo Vallecano,0.03,0.0,Off Target,14,Head,,Alfonso Espino,Pass (Live),Unai López,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,75,Unai López,Rayo Vallecano,0.02,0.04,Saved,23,Right Foot,,Óscar Valentín,Pass (Live),Andrei Ratiu,Pass (Dead)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,78,Florian Lejeune,Rayo Vallecano,0.03,0.12,Saved,33,Right Foot,"Free kick, Deflected",Unai López,Fouled,Pedro Díaz,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,81,Alfonso Espino,Rayo Vallecano,0.05,0.0,Off Target,22,Left Foot,,Óscar Valentín,Pass (Live),Unai López,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,89,Florian Lejeune,Rayo Vallecano,0.03,0.0,Off Target,34,Right Foot,Free kick,Pep Chavarría,Fouled,,
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,90+5,Isaac Palazón Camacho,Rayo Vallecano,0.01,0.0,Off Target,24,Left Foot,,Óscar Trejo,Pass (Live),Aridane Hernández,Pass (Live)
ESP-La Liga,2425,2025-05-15 Rayo Vallecano-Betis,90+6,Alfonso Espino,Rayo Vallecano,0.02,0.0,Off Target,28,Left Foot,,Óscar Trejo,Pass (Live),Álvaro García,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,4,Samuel Lino,Atlético Madrid,0.04,0.02,Saved,27,Right Foot,,Samuel Lino,Take-On,Clément Lenglet,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,6,Giuliano Simeone,Atlético Madrid,0.03,0.0,Off Target,14,Head,,Koke,Pass (Live),Rodrigo De Paul,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,10,Julián Álvarez,Atlético Madrid,0.04,0.56,Goal,33,Right Foot,Free kick,Rodrigo De Paul,Fouled,Julián Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,17,Alexander Sørloth,Atlético Madrid,0.26,0.53,Saved,6,Right Foot,Deflected,Giuliano Simeone,Pass (Live),Marcos Llorente,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,21,Rodrigo De Paul,Atlético Madrid,0.02,0.0,Blocked,25,Right Foot,,Samuel Lino,Pass (Live),Javi Galán,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,23,Alexander Sørloth,Atlético Madrid,0.04,0.0,Off Target,19,Left Foot,,Julián Álvarez,Pass (Live),Clément Lenglet,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,29,Alexander Sørloth,Atlético Madrid,0.33,0.0,Off Target,11,Left Foot,,Julián Álvarez,Pass (Live),,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,33,Julián Álvarez,Atlético Madrid,0.67,0.0,Woodwork,9,Left Foot,,Julián Álvarez,Take-On,Rodrigo De Paul,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,36,Alexander Sørloth,Atlético Madrid,0.12,0.0,Off Target,9,Head,,Julián Álvarez,Pass (Dead),,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,37,Cédric Bakambu,Betis,0.09,0.06,Saved,16,Right Foot,,Natan,Pass (Live),Sergi Altimira,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,39,Alexander Sørloth,Atlético Madrid,0.67,0.88,Saved,11,Left Foot,,Giuliano Simeone,Pass (Live),Julián Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,41,Giovani Lo Celso,Betis,0.08,0.77,Saved,15,Left Foot,,Sergi Altimira,Pass (Live),Nobel Mendy,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,42,Romain Perraud,Betis,0.02,0.04,Saved,26,Left Foot,,Giovani Lo Celso,Pass (Live),,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,45+1,Robin Le Normand,Atlético Madrid,0.1,0.03,Saved,10,Head,,Koke,Pass (Dead),,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,45+3,Robin Le Normand,Atlético Madrid,0.21,0.71,Goal,8,Head,,Samuel Lino,Pass (Live),Julián Álvarez,Pass (Dead)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,49,Antony,Betis,0.03,0.07,Saved,15,Left Foot,,Cucho,Pass (Live),Antony,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,52,Alexander Sørloth,Atlético Madrid,0.19,0.3,Saved,6,Left Foot,Volley,Julián Álvarez,Pass (Live),Samuel Lino,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,67,Pablo Fornals,Betis,0.12,0.34,Goal,14,Right Foot,Volley,Giovani Lo Celso,Pass (Live),Pablo Fornals,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,73,Julián Álvarez,Atlético Madrid,0.08,0.0,Blocked,12,Right Foot,,Antoine Griezmann,Pass (Live),Julián Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,75,Julián Álvarez,Atlético Madrid,0.93,1.0,Goal,5,Right Foot,,Antoine Griezmann,Pass (Live),Giuliano Simeone,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,77,Isco,Betis,0.05,0.45,Saved,23,Left Foot,,Giovani Lo Celso,Pass (Live),,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,77,Giovani Lo Celso,Betis,0.03,0.03,Saved,25,Left Foot,,Isco,Pass (Live),Pablo Fornals,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,78,Romain Perraud,Betis,0.05,0.0,Blocked,22,Left Foot,,Isco,Pass (Live),Antony,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,79,Aitor Ruibal,Betis,0.2,0.0,Off Target,7,Right Foot,,Antony,Pass (Live),Giovani Lo Celso,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,85,Conor Gallagher,Atlético Madrid,0.06,0.0,Off Target,9,Right Foot,,Ángel Correa,Pass (Live),Nahuel Molina,Pass (Dead)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90,Antoine Griezmann,Atlético Madrid,0.69,0.75,Saved,8,Right Foot,,Ángel Correa,Pass (Live),Julián Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90,Antoine Griezmann,Atlético Madrid,0.27,0.0,Off Target,4,Left Foot,Volley,Antoine Griezmann,Shot,,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90+6,Ángel Correa,Atlético Madrid,0.13,0.92,Goal,8,Right Foot,Deflected,Ángel Correa,Take-On,Julián Álvarez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90+7,Cucho,Betis,0.23,0.0,Woodwork,5,Left Foot,Volley,Isco,Pass (Live),Johnny Cardoso,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90+7,Ángel Ortíz,Betis,0.03,0.0,Off Target,12,Right Foot,,Cucho,Shot,,
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90+11,Antoine Griezmann,Atlético Madrid,0.17,0.09,Saved,15,Left Foot,,Javi Galán,Pass (Live),Conor Gallagher,Pass (Live)
ESP-La Liga,2425,2025-05-18 Atlético Madrid-Betis,90+15,Romain Perraud,Betis,0.02,0.0,Off Target,28,Left Foot,,Johnny Cardoso,Pass (Live),Isco,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,4,Ayoze Pérez,Villarreal,0.34,0.73,Goal,15,Left Foot,,Nicolas Pépé,Pass (Live),Santi Comesaña,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,7,Yeremi Pino,Villarreal,0.17,0.0,Off Target,10,Head,,Alex Baena,Pass (Live),Luiz Lúcio Reis Júnior,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,9,Fermin López,Barcelona,0.42,0.24,Saved,6,Right Foot,,Pedri,Pass (Dead),Robert Lewandowski,Fouled
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,9,Gerard Martín,Barcelona,0.05,0.0,Blocked,12,Left Foot,,Fermin López,Shot,,
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,10,Fermin López,Barcelona,0.09,0.0,Blocked,18,Left Foot,,Pedri,Pass (Live),Eric García,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,13,Lamine Yamal,Barcelona,0.03,0.0,Blocked,26,Left Foot,,Pedri,Pass (Live),Iñigo Martínez,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,13,Fermin López,Barcelona,0.03,0.0,Blocked,13,Right Foot,,Lamine Yamal,Shot,,
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,22,Robert Lewandowski,Barcelona,0.23,0.63,Saved,6,Head,,Eric García,Pass (Live),Lamine Yamal,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,24,Nicolas Pépé,Villarreal,0.14,0.0,Off Target,10,Left Foot,,Ayoze Pérez,Pass (Live),,
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,28,Raphinha,Barcelona,0.04,0.0,Off Target,30,Left Foot,,Pedri,Pass (Live),Gavi,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,34,Raphinha,Barcelona,0.01,0.0,Blocked,28,Left Foot,Volley,Fermin López,Pass (Dead),,
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,34,Lamine Yamal,Barcelona,0.04,0.0,Blocked,27,Left Foot,,Lamine Yamal,Interception,,
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,34,Eric García,Barcelona,0.01,0.13,Saved,15,Head,,Pedri,Pass (Live),Raphinha,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,38,Lamine Yamal,Barcelona,0.03,0.45,Goal,23,Left Foot,,Eric García,Pass (Live),Lamine Yamal,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,43,Fermin López,Barcelona,0.02,0.0,Off Target,23,Right Foot,,Pedri,Pass (Dead),Raphinha,Fouled
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,45+4,Lamine Yamal,Barcelona,0.06,0.07,Saved,14,Left Foot,,Lamine Yamal,Take-On,Gavi,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,45+5,Fermin López,Barcelona,0.04,0.17,Goal,23,Left Foot,Volley,Fermin López,Pass (Live),Pedri,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,50,Santi Comesaña,Villarreal,0.39,0.19,Goal,10,Left Foot,,Yeremi Pino,Pass (Live),Sergi Cardona,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,63,Fermin López,Barcelona,0.03,0.01,Saved,26,Right Foot,,Lamine Yamal,Pass (Live),Frenkie de Jong,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,66,Lamine Yamal,Barcelona,0.02,0.01,Saved,25,Left Foot,,Fermin López,Pass (Live),Lamine Yamal,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,69,Gavi,Barcelona,0.03,0.0,Blocked,22,Right Foot,,Raphinha,Pass (Live),Frenkie de Jong,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,70,Raphinha,Barcelona,0.03,0.0,Off Target,16,Right Foot,,Lamine Yamal,Pass (Live),Frenkie de Jong,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,76,Santi Comesaña,Villarreal,0.12,0.0,Off Target,14,Right Foot,,Alex Baena,Pass (Live),Logan Costa,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,76,Lamine Yamal,Barcelona,0.02,0.05,Saved,26,Left Foot,,Frenkie de Jong,Pass (Live),Raphinha,Pass (Live)
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,76,Raphinha,Barcelona,0.04,0.0,Off Target,14,Left Foot,,Fermin López,Pass (Live),Pau Cubarsí,Pass (Live)
